time,value
1246,615
1247,615
1248,615
1249,615
1250,615
1251,615
1252,615
1253,615
1254,615
1255,615
1256,615
1257,615
1258,615
1259,615
1260,615
1261,613
1262,610
1263,608
1264,605
1265,603
1266,600
1267,596
1268,594
1269,591
1270,589
1271,586
1272,584
1273,581
1274,578
1275,575
1276,573
1277,570
1278,568
1279,565
1280,563
1281,560
1282,556
1283,554
1284,551
1285,549
1286,546
1287,544
1288,541
1289,538
1290,535
1291,533
1292,530
1293,528
1294,525
1295,523
1296,520
1297,515
1298,511
1299,508
1300,504
1301,500
1302,496
1303,493
1304,489
1305,485
1306,481
1307,478
1308,474
1309,470
1310,466
1311,463
1312,459
1313,455
1314,451
1315,448
1316,444
1317,440
1318,435
1319,431
1320,428
1321,424
1322,420
1323,416
1324,413
1325,409
1326,405
1327,401
1328,398
1329,394
1330,390
1331,386
1332,383
1333,379
1334,375
1335,371
1336,368
1337,365
1338,361
1339,358
1340,354
1341,350
1342,346
1343,343
1344,340
1345,336
1346,333
1347,329
1348,325
1349,321
1350,318
1351,315
1352,311
1353,308
1354,304
1355,300
1356,296
1357,293
1358,290
1359,286
1360,283
1361,279
1362,275
1363,271
1364,266
1365,263
1366,259
1367,255
1368,251
1369,248
1370,244
1371,240
1372,236
1373,233
1374,229
1375,225
1376,223
1377,219
1378,215
1379,213
1380,209
1381,206
1382,203
1383,200
1384,196
1385,194
1386,191
1387,189
1388,186
1389,183
1390,180
1391,178
1392,175
1393,173
1394,170
1395,169
1396,166
1397,164
1398,161
1399,160
1400,158
1401,156
1402,154
1403,153
1404,150
1405,149
1406,146
1407,145
1408,144
1409,143
1410,140
1411,139
1412,138
1413,136
1414,135
1415,134
1416,134
1417,133
1418,131
1419,130
1420,129
1421,129
1422,128
1423,128
1424,126
1425,126
1426,125
1427,125
1428,125
1429,124
1430,124
1431,124
1432,124
1433,124
1434,124
1435,124
1436,124
1437,124
1438,124
1439,124
1440,124
1441,125
1442,125
1443,125
1444,126
1445,126
1446,128
1447,128
1448,129
1449,129
1450,130
1451,131
1452,133
1453,134
1454,134
1455,135
1456,136
1457,138
1458,139
1459,140
1460,143
1461,144
1462,145
1463,146
1464,149
1465,150
1466,153
1467,154
1468,156
1469,158
1470,160
1471,161
1472,164
1473,166
1474,169
1475,170
1476,173
1477,175
1478,178
1479,180
1480,183
1481,186
1482,189
1483,191
1484,194
1485,196
1486,200
1487,203
1488,206
1489,209
1490,213
1491,215
1492,219
1493,223
1494,225
1495,229
1496,233
1497,236
1498,240
1499,244
1500,248
1501,251
1502,255
1503,259
1504,263
1505,266
1506,271
1507,275
1508,279
1509,284
1510,288
1511,293
1512,296
1513,301
1514,305
1515,310
1516,315
1517,320
1518,325
1519,329
1520,334
1521,339
1522,344
1523,349
1524,354
1525,360
1526,365
1527,370
1528,375
1529,381
1530,386
1531,393
1532,398
1533,404
1534,409
1535,415
1536,420
1537,426
1538,433
1539,439
1540,444
1541,450
1542,456
1543,461
1544,466
1545,471
1546,476
1547,481
1548,486
1549,490
1550,493
